drug_id,drug_name,disease_id,disease_name
D008775,Methylprednisolone,D011654,Pulmonary Edema
D008775,Methylprednisolone,D011658,Pulmonary Fibrosis
D008775,Methylprednisolone,D011695,"Purpura, Schoenlein-Henoch"
D008775,Methylprednisolone,D011782,Quadriplegia
D008775,Methylprednisolone,D012131,Respiratory Insufficiency
D008775,Methylprednisolone,D012164,Retinal Diseases
D008775,Methylprednisolone,D012206,Rhabdomyolysis
D008775,Methylprednisolone,D012640,Seizures
D008775,Methylprednisolone,D012769,Shock
D008775,Methylprednisolone,D012893,Sleep Wake Disorders
D008775,Methylprednisolone,D013118,Spinal Cord Diseases
D008775,Methylprednisolone,D013119,Spinal Cord Injuries
D008775,Methylprednisolone,D013203,Staphylococcal Infections
D008775,Methylprednisolone,D013375,Substance Withdrawal Syndrome
D008775,Methylprednisolone,D013610,Tachycardia
D008775,Methylprednisolone,D013617,"Tachycardia, Supraventricular"
D008775,Methylprednisolone,D013921,Thrombocytopenia
D008775,Methylprednisolone,D014202,Tremor
D008775,Methylprednisolone,D014549,Urinary Incontinence
D008775,Methylprednisolone,D014581,Urticaria
D008775,Methylprednisolone,D014657,Vasculitis
D008775,Methylprednisolone,D014693,Ventricular Fibrillation
D008775,Methylprednisolone,D014786,Vision Disorders
D008775,Methylprednisolone,D014839,Vomiting
D008775,Methylprednisolone,D015267,Churg-Strauss Syndrome
D008775,Methylprednisolone,D015430,Weight Gain
D008775,Methylprednisolone,D015431,Weight Loss
D008775,Methylprednisolone,D015433,"Glomerulonephritis, Membranous"
D008775,Methylprednisolone,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell"
D008775,Methylprednisolone,D015746,Abdominal Pain
D008775,Methylprednisolone,D016403,"Lymphoma, Large B-Cell, Diffuse"
D008775,Methylprednisolone,D017093,Liver Failure
D008775,Methylprednisolone,D017114,"Liver Failure, Acute"
D008775,Methylprednisolone,D017116,Low Back Pain
D008775,Methylprednisolone,D017285,Polymyositis
D008775,Methylprednisolone,D017563,"Lung Diseases, Interstitial"
D008775,Methylprednisolone,D018366,"Vasculitis, Leukocytoclastic, Cutaneous"
D008775,Methylprednisolone,D018771,Arthralgia
D008775,Methylprednisolone,D018805,Sepsis
D008775,Methylprednisolone,D018908,Muscle Weakness
D008775,Methylprednisolone,D020246,Venous Thrombosis
D008775,Methylprednisolone,D020250,Postoperative Nausea and Vomiting
D008775,Methylprednisolone,D020258,Neurotoxicity Syndromes
D008775,Methylprednisolone,D020422,Mononeuropathies
D008775,Methylprednisolone,D020520,Brain Infarction
D008775,Methylprednisolone,D041781,"Jaundice, Obstructive"
D008775,Methylprednisolone,D051437,Renal Insufficiency
D008775,Methylprednisolone,D053099,Azotemia
D008775,Methylprednisolone,D054038,Posterior Leukoencephalopathy Syndrome
D008775,Methylprednisolone,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma
D008775,Methylprednisolone,D055154,Dysphonia
D008775,Methylprednisolone,D055370,Lung Injury
D008775,Methylprednisolone,D056486,Chemical and Drug Induced Liver Injury
D008775,Methylprednisolone,D058186,Acute Kidney Injury
D008775,Methylprednisolone,D064420,Drug-Related Side Effects and Adverse Reactions
D008790,Metoprolol,D000419,Albuminuria
D008790,Metoprolol,D000787,Angina Pectoris
D008790,Metoprolol,D000799,Angioedema
D008790,Metoprolol,D001008,Anxiety Disorders
D008790,Metoprolol,D001145,"Arrhythmias, Cardiac"
D008790,Metoprolol,D001281,Atrial Fibrillation
D008790,Metoprolol,D001282,Atrial Flutter
D008790,Metoprolol,D001919,Bradycardia
D008790,Metoprolol,D002311,"Cardiomyopathy, Dilated"
D008790,Metoprolol,D002312,"Cardiomyopathy, Hypertrophic"
D008790,Metoprolol,D002318,Cardiovascular Diseases
D008790,Metoprolol,D002493,Central Nervous System Diseases
D008790,Metoprolol,D002637,Chest Pain
D008790,Metoprolol,D003324,Coronary Artery Disease
D008790,Metoprolol,D003327,Coronary Disease
D008790,Metoprolol,D003693,Delirium
D008790,Metoprolol,D003866,Depressive Disorder
D008790,Metoprolol,D003928,Diabetic Nephropathies
D008790,Metoprolol,D004172,Diplopia
D008790,Metoprolol,D004244,Dizziness
D008790,Metoprolol,D004342,Drug Hypersensitivity
D008790,Metoprolol,D004417,Dyspnea
D008790,Metoprolol,D004487,Edema
D008790,Metoprolol,D004719,Endomyocardial Fibrosis
D008790,Metoprolol,D005076,Exanthema
D008790,Metoprolol,D005221,Fatigue
D008790,Metoprolol,D005355,Fibrosis
D008790,Metoprolol,D006029,Glycosuria
D008790,Metoprolol,D006212,Hallucinations
D008790,Metoprolol,D006261,Headache
D008790,Metoprolol,D006327,Heart Block
D008790,Metoprolol,D006331,Heart Diseases
D008790,Metoprolol,D006333,Heart Failure
D008790,Metoprolol,D006417,Hematuria
D008790,Metoprolol,D006501,Hepatic Encephalopathy
D008790,Metoprolol,D006505,Hepatitis
D008790,Metoprolol,D006869,Hydronephrosis
D008790,Metoprolol,D006930,Hyperalgesia
D008790,Metoprolol,D006940,Hyperemia
D008790,Metoprolol,D006943,Hyperglycemia
D008790,Metoprolol,D006947,Hyperkalemia
D008790,Metoprolol,D006973,Hypertension
D008790,Metoprolol,D006976,"Hypertension, Pulmonary"
D008790,Metoprolol,D007022,Hypotension
D008790,Metoprolol,D007024,"Hypotension, Orthostatic"
D008790,Metoprolol,D007172,Erectile Dysfunction
D008790,Metoprolol,D007333,Insulin Resistance
D008790,Metoprolol,D007511,Ischemia
D008790,Metoprolol,D007674,Kidney Diseases
D008790,Metoprolol,D008133,Long QT Syndrome
D008790,Metoprolol,D008180,"Lupus Erythematosus, Systemic"
D008790,Metoprolol,D008881,Migraine Disorders
D008790,Metoprolol,D009202,Cardiomyopathies
D008790,Metoprolol,D009203,Myocardial Infarction
D008790,Metoprolol,D009205,Myocarditis
D008790,Metoprolol,D009798,Ocular Hypertension
D008790,Metoprolol,D010292,Paresthesia
D008790,Metoprolol,D011141,Polyuria
D008790,Metoprolol,D011507,Proteinuria
D008790,Metoprolol,D011537,Pruritus
D008790,Metoprolol,D011605,"Psychoses, Substance-Induced"
D008790,Metoprolol,D011654,Pulmonary Edema
D008790,Metoprolol,D011928,Raynaud Disease
D008790,Metoprolol,D012131,Respiratory Insufficiency
D008790,Metoprolol,D012206,Rhabdomyolysis
D008790,Metoprolol,D012678,Sensation Disorders
D008790,Metoprolol,D012735,"Sexual Dysfunction, Physiological"
D008790,Metoprolol,D012770,"Shock, Cardiogenic"
D008790,Metoprolol,D012817,"Signs and Symptoms, Digestive"
D008790,Metoprolol,D012893,Sleep Wake Disorders
D008790,Metoprolol,D013009,Somnambulism
D008790,Metoprolol,D013313,"Stress Disorders, Post-Traumatic"
D008790,Metoprolol,D013375,Substance Withdrawal Syndrome
D008790,Metoprolol,D013575,Syncope
D008790,Metoprolol,D013610,Tachycardia
D008790,Metoprolol,D013617,"Tachycardia, Supraventricular"
D008790,Metoprolol,D014202,Tremor
D008790,Metoprolol,D014652,Vascular Diseases
D008790,Metoprolol,D014693,Ventricular Fibrillation
D008790,Metoprolol,D015428,Myocardial Reperfusion Injury
D008790,Metoprolol,D016171,Torsades de Pointes
D008790,Metoprolol,D016491,Peripheral Vascular Diseases
D008790,Metoprolol,D017109,"Akathisia, Drug-Induced"
D008790,Metoprolol,D017180,"Tachycardia, Ventricular"
D008790,Metoprolol,D017202,Myocardial Ischemia
D008790,Metoprolol,D017379,"Hypertrophy, Left Ventricular"
D008790,Metoprolol,D018487,"Ventricular Dysfunction, Left"
D008790,Metoprolol,D018754,Ventricular Dysfunction
D008790,Metoprolol,D018879,Ventricular Premature Complexes
D008790,Metoprolol,D020257,Ventricular Remodeling
D008790,Metoprolol,D050171,Dyslipidemias
D008790,Metoprolol,D050197,Atherosclerosis
D008790,Metoprolol,D054058,Acute Coronary Syndrome
D008790,Metoprolol,D054537,Atrioventricular Block
D008790,Metoprolol,D058186,Acute Kidney Injury
D008790,Metoprolol,D064420,Drug-Related Side Effects and Adverse Reactions
D008797,Metyrapone,D001161,Arteriosclerosis
D008797,Metyrapone,D004213,Dissociative Disorders
D008797,Metyrapone,D006332,Cardiomegaly
D008797,Metyrapone,D006973,Hypertension
D008797,Metyrapone,D007022,Hypotension
D008797,Metyrapone,D007674,Kidney Diseases
D008797,Metyrapone,D007859,Learning Disorders
D008797,Metyrapone,D008569,Memory Disorders
D008797,Metyrapone,D012640,Seizures
D008797,Metyrapone,D013375,Substance Withdrawal Syndrome
D008797,Metyrapone,D014717,Vertigo
D008797,Metyrapone,D019970,Cocaine-Related Disorders
D008797,Metyrapone,D056486,Chemical and Drug Induced Liver Injury
D008825,Miconazole,D000707,Anaphylaxis
D008825,Miconazole,D000740,Anemia
D008825,Miconazole,D000799,Angioedema
D008825,Miconazole,D001145,"Arrhythmias, Cardiac"
D008825,Miconazole,D002318,Cardiovascular Diseases
D008825,Miconazole,D006331,Heart Diseases
D008825,Miconazole,D008325,"Mammary Neoplasms, Experimental"
D008825,Miconazole,D010689,Phlebitis
D008825,Miconazole,D011537,Pruritus
D008825,Miconazole,D012640,Seizures
D008825,Miconazole,D013924,Thrombophlebitis
D008825,Miconazole,D016757,"Death, Sudden, Cardiac"
D008825,Miconazole,D017180,"Tachycardia, Ventricular"
D008825,Miconazole,D056486,Chemical and Drug Induced Liver Injury
D008825,Miconazole,D062787,Drug Overdose
D008874,Midazolam,D000544,Alzheimer Disease
D008874,Midazolam,D000647,Amnesia
D008874,Midazolam,D000860,Hypoxia
D008874,Midazolam,D001037,Aphasia
D008874,Midazolam,D001049,Apnea
D008874,Midazolam,D001259,Ataxia
D008874,Midazolam,D001264,Athetosis
D008874,Midazolam,D001281,Atrial Fibrillation
D008874,Midazolam,D001342,Autonomic Nervous System Diseases
D008874,Midazolam,D001480,Basal Ganglia Diseases
D008874,Midazolam,D001523,Mental Disorders
D008874,Midazolam,D001919,Bradycardia
D008874,Midazolam,D001927,Brain Diseases
D008874,Midazolam,D002318,Cardiovascular Diseases
D008874,Midazolam,D002375,Catalepsy
D008874,Midazolam,D002493,Central Nervous System Diseases
D008874,Midazolam,D003072,Cognition Disorders
D008874,Midazolam,D003128,Coma
D008874,Midazolam,D003221,Confusion
D008874,Midazolam,D003680,Deglutition Disorders
D008874,Midazolam,D003693,Delirium
D008874,Midazolam,D004172,Diplopia
D008874,Midazolam,D004244,Dizziness
D008874,Midazolam,D004401,Dysarthria
D008874,Midazolam,D004409,"Dyskinesia, Drug-Induced"
D008874,Midazolam,D004417,Dyspnea
D008874,Midazolam,D004421,Dystonia
D008874,Midazolam,D004827,Epilepsy
D008874,Midazolam,D004830,"Epilepsy, Tonic-Clonic"
D008874,Midazolam,D004831,"Epilepsies, Myoclonic"
D008874,Midazolam,D006212,Hallucinations
D008874,Midazolam,D006323,Heart Arrest
D008874,Midazolam,D006331,Heart Diseases
D008874,Midazolam,D006606,Hiccup
D008874,Midazolam,D006930,Hyperalgesia
D008874,Midazolam,D006970,Disorders of Excessive Somnolence
D008874,Midazolam,D006973,Hypertension
D008874,Midazolam,D007022,Hypotension
D008874,Midazolam,D007319,Sleep Initiation and Maintenance Disorders
D008874,Midazolam,D007431,Intraoperative Complications
D008874,Midazolam,D007859,Learning Disorders
D008874,Midazolam,D008569,Memory Disorders
D008874,Midazolam,D009127,Muscle Rigidity
D008874,Midazolam,D009207,Myoclonus
D008874,Midazolam,D009325,Nausea
D008874,Midazolam,D009461,Neurologic Manifestations
D008874,Midazolam,D010146,Pain
D008874,Midazolam,D010149,"Pain, Postoperative"
D008874,Midazolam,D010554,Personality Disorders
D008874,Midazolam,D010689,Phlebitis
D008874,Midazolam,D011183,Postoperative Complications
D008874,Midazolam,D011595,Psychomotor Agitation
D008874,Midazolam,D011596,Psychomotor Disorders
D008874,Midazolam,D011605,"Psychoses, Substance-Induced"
D008874,Midazolam,D011618,Psychotic Disorders
D008874,Midazolam,D012021,"Reflex, Abnormal"
D008874,Midazolam,D012120,Respiration Disorders
D008874,Midazolam,D012131,Respiratory Insufficiency
D008874,Midazolam,D012640,Seizures
D008874,Midazolam,D012893,Sleep Wake Disorders
D008874,Midazolam,D013226,Status Epilepticus
D008874,Midazolam,D013375,Substance Withdrawal Syndrome
D008874,Midazolam,D013610,Tachycardia
D008874,Midazolam,D013924,Thrombophlebitis
D008874,Midazolam,D014202,Tremor
D008874,Midazolam,D014474,Unconsciousness
D008874,Midazolam,D014652,Vascular Diseases
D008874,Midazolam,D014717,Vertigo
D008874,Midazolam,D014839,Vomiting
D008874,Midazolam,D015431,Weight Loss
D008874,Midazolam,D016757,"Death, Sudden, Cardiac"
D008874,Midazolam,D017109,"Akathisia, Drug-Induced"
D008874,Midazolam,D018879,Ventricular Premature Complexes
D008874,Midazolam,D018908,Muscle Weakness
D008874,Midazolam,D019586,Intracranial Hypertension
D008874,Midazolam,D019636,Neurodegenerative Diseases
D008874,Midazolam,D019970,Cocaine-Related Disorders
D008874,Midazolam,D020230,Serotonin Syndrome
D008874,Midazolam,D020250,Postoperative Nausea and Vomiting
D008874,Midazolam,D020821,Dystonic Disorders
D008874,Midazolam,D062787,Drug Overdose
D008874,Midazolam,D064420,Drug-Related Side Effects and Adverse Reactions
D008879,Midodrine,D000857,Olfaction Disorders
D008879,Midodrine,D001259,Ataxia
D008879,Midodrine,D001919,Bradycardia
D008879,Midodrine,D002303,"Cardiac Output, Low"
D008879,Midodrine,D004244,Dizziness
D008879,Midodrine,D004421,Dystonia
D008879,Midodrine,D005221,Fatigue
D008879,Midodrine,D006261,Headache
D008879,Midodrine,D006333,Heart Failure
D008879,Midodrine,D006869,Hydronephrosis
D008879,Midodrine,D006973,Hypertension
D008879,Midodrine,D007022,Hypotension
D008879,Midodrine,D007024,"Hypotension, Orthostatic"
D008879,Midodrine,D009120,Muscle Cramp
D008879,Midodrine,D009336,Necrosis
D008879,Midodrine,D010292,Paresthesia
D008879,Midodrine,D011507,Proteinuria
D008879,Midodrine,D011537,Pruritus
D008879,Midodrine,D013575,Syncope
D008879,Midodrine,D013651,Taste Disorders
D008879,Midodrine,D015431,Weight Loss
D008879,Midodrine,D016055,Urinary Retention
D008879,Midodrine,D018908,Muscle Weakness
D008942,Mitoxantrone,D000505,Alopecia
D008942,Mitoxantrone,D000740,Anemia
D008942,Mitoxantrone,D001145,"Arrhythmias, Cardiac"
D008942,Mitoxantrone,D001281,Atrial Fibrillation
D008942,Mitoxantrone,D001424,Bacterial Infections
D008942,Mitoxantrone,D001745,Urinary Bladder Diseases
D008942,Mitoxantrone,D001749,Urinary Bladder Neoplasms
D008942,Mitoxantrone,D001919,Bradycardia
D008942,Mitoxantrone,D001943,Breast Neoplasms
D008942,Mitoxantrone,D002277,Carcinoma
D008942,Mitoxantrone,D002295,"Carcinoma, Transitional Cell"
D008942,Mitoxantrone,D002543,Cerebral Hemorrhage
D008942,Mitoxantrone,D002779,Cholestasis
D008942,Mitoxantrone,D003556,Cystitis
D008942,Mitoxantrone,D003711,Demyelinating Diseases
D008942,Mitoxantrone,D003875,Drug Eruptions
D008942,Mitoxantrone,D003967,Diarrhea
D008942,Mitoxantrone,D004681,"Encephalomyelitis, Autoimmune, Experimental"
D008942,Mitoxantrone,D004719,Endomyocardial Fibrosis
D008942,Mitoxantrone,D004802,Eosinophilia
D008942,Mitoxantrone,D005334,Fever
D008942,Mitoxantrone,D006331,Heart Diseases
D008942,Mitoxantrone,D006333,Heart Failure
D008942,Mitoxantrone,D006402,Hematologic Diseases
D008942,Mitoxantrone,D006689,Hodgkin Disease
D008942,Mitoxantrone,D006932,Hyperbilirubinemia
D008942,Mitoxantrone,D007674,Kidney Diseases
D008942,Mitoxantrone,D007938,Leukemia
D008942,Mitoxantrone,D007945,"Leukemia, Lymphoid"
D008942,Mitoxantrone,D007970,Leukopenia
D008942,Mitoxantrone,D008107,Liver Diseases
D008942,Mitoxantrone,D008133,Long QT Syndrome
D008942,Mitoxantrone,D008223,Lymphoma
D008942,Mitoxantrone,D008228,"Lymphoma, Non-Hodgkin"
D008942,Mitoxantrone,D009103,Multiple Sclerosis
D008942,Mitoxantrone,D009140,Musculoskeletal Diseases
D008942,Mitoxantrone,D009190,Myelodysplastic Syndromes
D008942,Mitoxantrone,D009202,Cardiomyopathies
D008942,Mitoxantrone,D009325,Nausea
D008942,Mitoxantrone,D009336,Necrosis
D008942,Mitoxantrone,D009369,Neoplasms
D008942,Mitoxantrone,D009374,"Neoplasms, Experimental"
D008942,Mitoxantrone,D009503,Neutropenia
D008942,Mitoxantrone,D010051,Ovarian Neoplasms
D008942,Mitoxantrone,D010264,Paraplegia
D008942,Mitoxantrone,D010538,Peritonitis
D008942,Mitoxantrone,D011041,Poisoning
D008942,Mitoxantrone,D011471,Prostatic Neoplasms
D008942,Mitoxantrone,D012008,Recurrence
D008942,Mitoxantrone,D012206,Rhabdomyolysis
D008942,Mitoxantrone,D012208,Rhabdomyosarcoma
D008942,Mitoxantrone,D012871,Skin Diseases
D008942,Mitoxantrone,D013280,Stomatitis
D008942,Mitoxantrone,D013921,Thrombocytopenia
D008942,Mitoxantrone,D014202,Tremor
D008942,Mitoxantrone,D014839,Vomiting
D008942,Mitoxantrone,D015179,Colorectal Neoplasms
D008942,Mitoxantrone,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell"
D008942,Mitoxantrone,D015470,"Leukemia, Myeloid, Acute"
D008942,Mitoxantrone,D015473,"Leukemia, Promyelocytic, Acute"
D008942,Mitoxantrone,D016171,Torsades de Pointes
D008942,Mitoxantrone,D017563,"Lung Diseases, Interstitial"
D008942,Mitoxantrone,D020258,Neurotoxicity Syndromes
D008942,Mitoxantrone,D028361,Mitochondrial Diseases
D008942,Mitoxantrone,D051437,Renal Insufficiency
D008942,Mitoxantrone,D052016,Mucositis
D008942,Mitoxantrone,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma
D008942,Mitoxantrone,D056784,Leukoencephalopathies
D008942,Mitoxantrone,D058186,Acute Kidney Injury
D008942,Mitoxantrone,D064420,Drug-Related Side Effects and Adverse Reactions
D008942,Mitoxantrone,D066126,Cardiotoxicity
D009020,Morphine,D000014,"Abnormalities, Drug-Induced"
D009020,Morphine,D000647,Amnesia
D009020,Morphine,D000707,Anaphylaxis
D009020,Morphine,D000855,Anorexia
D009020,Morphine,D000860,Hypoxia
D009020,Morphine,D001002,Anuria
D009020,Morphine,D001008,Anxiety Disorders
D009020,Morphine,D001049,Apnea
D009020,Morphine,D001145,"Arrhythmias, Cardiac"
D009020,Morphine,D001281,Atrial Fibrillation
D009020,Morphine,D001284,Atrophy
D009020,Morphine,D001416,Back Pain
D009020,Morphine,D001480,Basal Ganglia Diseases
D009020,Morphine,D001714,Bipolar Disorder
D009020,Morphine,D001919,Bradycardia
D009020,Morphine,D001927,Brain Diseases
D009020,Morphine,D002311,"Cardiomyopathy, Dilated"
D009020,Morphine,D002375,Catalepsy
D009020,Morphine,D002389,Catatonia
D009020,Morphine,D002545,Brain Ischemia
D009020,Morphine,D002637,Chest Pain
D009020,Morphine,D002769,Cholelithiasis
D009020,Morphine,D002779,Cholestasis
D009020,Morphine,D003072,Cognition Disorders
D009020,Morphine,D003110,Colonic Neoplasms
D009020,Morphine,D003128,Coma
D009020,Morphine,D003221,Confusion
D009020,Morphine,D003244,Consciousness Disorders
D009020,Morphine,D003248,Constipation
D009020,Morphine,D003327,Coronary Disease
D009020,Morphine,D003371,Cough
D009020,Morphine,D003693,Delirium
D009020,Morphine,D003866,Depressive Disorder
D009020,Morphine,D003967,Diarrhea
D009020,Morphine,D004172,Diplopia
D009020,Morphine,D004213,Dissociative Disorders
D009020,Morphine,D004244,Dizziness
D009020,Morphine,D004342,Drug Hypersensitivity
D009020,Morphine,D004409,"Dyskinesia, Drug-Induced"
D009020,Morphine,D004417,Dyspnea
D009020,Morphine,D004487,Edema
D009020,Morphine,D004827,Epilepsy
D009020,Morphine,D004830,"Epilepsy, Tonic-Clonic"
D009020,Morphine,D004831,"Epilepsies, Myoclonic"
D009020,Morphine,D005076,Exanthema
D009020,Morphine,D005221,Fatigue
D009020,Morphine,D005334,Fever
D009020,Morphine,D005767,Gastrointestinal Diseases
D009020,Morphine,D006099,Granuloma
D009020,Morphine,D006212,Hallucinations
D009020,Morphine,D006261,Headache
D009020,Morphine,D006331,Heart Diseases
D009020,Morphine,D006417,Hematuria
D009020,Morphine,D006470,Hemorrhage
D009020,Morphine,D006501,Hepatic Encephalopathy
D009020,Morphine,D006556,Heroin Dependence
D009020,Morphine,D006606,Hiccup
D009020,Morphine,D006869,Hydronephrosis
D009020,Morphine,D006930,Hyperalgesia
D009020,Morphine,D006940,Hyperemia
D009020,Morphine,D006948,Hyperkinesis
D009020,Morphine,D006970,Disorders of Excessive Somnolence
D009020,Morphine,D006973,Hypertension
D009020,Morphine,D006987,Hypesthesia
D009020,Morphine,D007008,Hypokalemia
D009020,Morphine,D007022,Hypotension
D009020,Morphine,D007024,"Hypotension, Orthostatic"
D009020,Morphine,D007035,Hypothermia
D009020,Morphine,D007674,Kidney Diseases
D009020,Morphine,D007859,Learning Disorders
D009020,Morphine,D008175,Lung Neoplasms
D009020,Morphine,D008569,Memory Disorders
D009020,Morphine,D009069,Movement Disorders
D009020,Morphine,D009120,Muscle Cramp
D009020,Morphine,D009122,Muscle Hypertonia
D009020,Morphine,D009123,Muscle Hypotonia
D009020,Morphine,D009127,Muscle Rigidity
D009020,Morphine,D009128,Muscle Spasticity
D009020,Morphine,D009203,Myocardial Infarction
D009020,Morphine,D009207,Myoclonus
D009020,Morphine,D009293,Opioid-Related Disorders
D009020,Morphine,D009325,Nausea
D009020,Morphine,D009336,Necrosis
D009020,Morphine,D009357,Neonatal Abstinence Syndrome
D009020,Morphine,D009422,Nervous System Diseases
D009020,Morphine,D009436,Neural Tube Defects
D009020,Morphine,D009437,Neuralgia
D009020,Morphine,D009759,"Nystagmus, Pathologic"
D009020,Morphine,D009846,Oliguria
D009020,Morphine,D010146,Pain
D009020,Morphine,D010149,"Pain, Postoperative"
D009020,Morphine,D010243,Paralysis
D009020,Morphine,D010259,Paranoid Disorders
D009020,Morphine,D010291,Paresis
D009020,Morphine,D010523,Peripheral Nervous System Diseases
D009020,Morphine,D010538,Peritonitis
D009020,Morphine,D010554,Personality Disorders
D009020,Morphine,D011041,Poisoning
D009020,Morphine,D011297,Prenatal Exposure Delayed Effects
D009020,Morphine,D011537,Pruritus
D009020,Morphine,D011595,Psychomotor Agitation
D009020,Morphine,D011596,Psychomotor Disorders
D009020,Morphine,D011605,"Psychoses, Substance-Induced"
D009020,Morphine,D011654,Pulmonary Edema
D009020,Morphine,D012021,"Reflex, Abnormal"
D009020,Morphine,D012120,Respiration Disorders
D009020,Morphine,D012131,Respiratory Insufficiency
D009020,Morphine,D012206,Rhabdomyolysis
D009020,Morphine,D012640,Seizures
D009020,Morphine,D012769,Shock
D009020,Morphine,D012893,Sleep Wake Disorders
D009020,Morphine,D013035,Spasm
D009020,Morphine,D013064,Speech Disorders
D009020,Morphine,D013118,Spinal Cord Diseases
D009020,Morphine,D013203,Staphylococcal Infections
D009020,Morphine,D013226,Status Epilepticus
D009020,Morphine,D013375,Substance Withdrawal Syndrome
D009020,Morphine,D013610,Tachycardia
D009020,Morphine,D014474,Unconsciousness
D009020,Morphine,D014549,Urinary Incontinence
D009020,Morphine,D014555,Urination Disorders
D009020,Morphine,D014717,Vertigo
D009020,Morphine,D014786,Vision Disorders
D009020,Morphine,D014839,Vomiting
D009020,Morphine,D014987,Xerostomia
D009020,Morphine,D015427,Reperfusion Injury
D009020,Morphine,D015428,Myocardial Reperfusion Injury
D009020,Morphine,D015431,Weight Loss
D009020,Morphine,D015746,Abdominal Pain
D009020,Morphine,D015877,Miosis
D009020,Morphine,D016055,Urinary Retention
D009020,Morphine,D017116,Low Back Pain
D009020,Morphine,D017202,Myocardial Ischemia
D009020,Morphine,D018476,Hypokinesia
D009020,Morphine,D018487,"Ventricular Dysfunction, Left"
D009020,Morphine,D018879,Ventricular Premature Complexes
D009020,Morphine,D018908,Muscle Weakness
D009020,Morphine,D019586,Intracranial Hypertension
D009020,Morphine,D019956,Stereotypic Movement Disorder
D009020,Morphine,D019966,Substance-Related Disorders
D009020,Morphine,D020250,Postoperative Nausea and Vomiting
D009020,Morphine,D020258,Neurotoxicity Syndromes
D009020,Morphine,D051437,Renal Insufficiency
D009020,Morphine,D052016,Mucositis
D009020,Morphine,D053608,Stupor
D009020,Morphine,D053609,Lethargy
D009020,Morphine,D054537,Atrioventricular Block
D009020,Morphine,D056486,Chemical and Drug Induced Liver Injury
D009020,Morphine,D058186,Acute Kidney Injury
D009020,Morphine,D062787,Drug Overdose
D009020,Morphine,D064420,Drug-Related Side Effects and Adverse Reactions
D009241,Ipratropium,D001145,"Arrhythmias, Cardiac"
D009241,Ipratropium,D001249,Asthma
D009241,Ipratropium,D002312,"Cardiomyopathy, Hypertrophic"
D009241,Ipratropium,D002318,Cardiovascular Diseases
D009241,Ipratropium,D004417,Dyspnea
D009241,Ipratropium,D006323,Heart Arrest
D009241,Ipratropium,D007022,Hypotension
D009241,Ipratropium,D011014,Pneumonia
D009241,Ipratropium,D013610,Tachycardia
D009241,Ipratropium,D013617,"Tachycardia, Supraventricular"
D009241,Ipratropium,D014202,Tremor
D009241,Ipratropium,D014555,Urination Disorders
D009241,Ipratropium,D014786,Vision Disorders
D009241,Ipratropium,D015428,Myocardial Reperfusion Injury
D009241,Ipratropium,D016055,Urinary Retention
D009241,Ipratropium,D017202,Myocardial Ischemia
D009241,Ipratropium,D029424,"Pulmonary Disease, Chronic Obstructive"
D009270,Naloxone,D000647,Amnesia
D009270,Naloxone,D000707,Anaphylaxis
D009270,Naloxone,D000787,Angina Pectoris
D009270,Naloxone,D000860,Hypoxia
D009270,Naloxone,D001049,Apnea
D009270,Naloxone,D001145,"Arrhythmias, Cardiac"
D009270,Naloxone,D001281,Atrial Fibrillation
D009270,Naloxone,D001714,Bipolar Disorder
D009270,Naloxone,D001763,Blepharoptosis
D009270,Naloxone,D001919,Bradycardia
D009270,Naloxone,D001927,Brain Diseases
D009270,Naloxone,D001930,Brain Injuries
D009270,Naloxone,D002375,Catalepsy
D009270,Naloxone,D002389,Catatonia
D009270,Naloxone,D002545,Brain Ischemia
D009270,Naloxone,D002769,Cholelithiasis
D009270,Naloxone,D003128,Coma
D009270,Naloxone,D003221,Confusion
D009270,Naloxone,D003244,Consciousness Disorders
D009270,Naloxone,D003248,Constipation
D009270,Naloxone,D003704,Dementia
D009270,Naloxone,D003967,Diarrhea
D009270,Naloxone,D004172,Diplopia
D009270,Naloxone,D004244,Dizziness
D009270,Naloxone,D004409,"Dyskinesia, Drug-Induced"
D009270,Naloxone,D004487,Edema
D009270,Naloxone,D004827,Epilepsy
D009270,Naloxone,D004829,"Epilepsy, Generalized"
D009270,Naloxone,D004830,"Epilepsy, Tonic-Clonic"
D009270,Naloxone,D004831,"Epilepsies, Myoclonic"
D009270,Naloxone,D004832,"Epilepsy, Absence"
D009270,Naloxone,D005767,Gastrointestinal Diseases
D009270,Naloxone,D005879,Tourette Syndrome
D009270,Naloxone,D006099,Granuloma
D009270,Naloxone,D006212,Hallucinations
D009270,Naloxone,D006323,Heart Arrest
D009270,Naloxone,D006331,Heart Diseases
D009270,Naloxone,D006556,Heroin Dependence
D009270,Naloxone,D006930,Hyperalgesia
D009270,Naloxone,D006940,Hyperemia
D009270,Naloxone,D006947,Hyperkalemia
D009270,Naloxone,D006948,Hyperkinesis
D009270,Naloxone,D006973,Hypertension
D009270,Naloxone,D006976,"Hypertension, Pulmonary"
D009270,Naloxone,D007022,Hypotension
D009270,Naloxone,D007035,Hypothermia
D009270,Naloxone,D007174,"Disruptive, Impulse Control, and Conduct Disorders"
