drug_id,drug_name,disease_id,disease_name
D020117,Cisapride,MESH:D010302,"Parkinson Disease, Secondary"
D020117,Cisapride,MESH:D011605,"Psychoses, Substance-Induced"
D020117,Cisapride,MESH:D013276,Stomach Ulcer
D020117,Cisapride,MESH:D013575,Syncope
D020117,Cisapride,MESH:D013610,Tachycardia
D020117,Cisapride,MESH:D014693,Ventricular Fibrillation
D020117,Cisapride,MESH:D015746,Abdominal Pain
D020117,Cisapride,MESH:D016171,Torsades de Pointes
D020117,Cisapride,MESH:D016757,"Death, Sudden, Cardiac"
D020117,Cisapride,MESH:D017180,"Tachycardia, Ventricular"
D020117,Cisapride,MESH:D018487,"Ventricular Dysfunction, Left"
D020117,Cisapride,MESH:D018589,Gastroparesis
D020117,Cisapride,MESH:D020233,"Gait Disorders, Neurologic"
D020117,Cisapride,MESH:D048909,Diabetes Complications
D020117,Cisapride,MESH:D051437,Renal Insufficiency
D020117,Cisapride,MESH:D054537,Atrioventricular Block
D020117,Cisapride,MESH:D056486,Chemical and Drug Induced Liver Injury
D013467,Sulindac,MESH:D000008,Abdominal Neoplasms
D013467,Sulindac,MESH:D000230,Adenocarcinoma
D013467,Sulindac,MESH:D000236,Adenoma
D013467,Sulindac,MESH:D000419,Albuminuria
D013467,Sulindac,MESH:D000707,Anaphylaxis
D013467,Sulindac,MESH:D000741,"Anemia, Aplastic"
D013467,Sulindac,MESH:D000743,"Anemia, Hemolytic"
D013467,Sulindac,MESH:D000744,"Anemia, Hemolytic, Autoimmune"
D013467,Sulindac,MESH:D000860,Hypoxia
D013467,Sulindac,MESH:D001168,Arthritis
D013467,Sulindac,MESH:D001172,"Arthritis, Rheumatoid"
D013467,Sulindac,MESH:D001913,Bowen's Disease
D013467,Sulindac,MESH:D001927,Brain Diseases
D013467,Sulindac,MESH:D001943,Breast Neoplasms
D013467,Sulindac,MESH:D002375,Catalepsy
D013467,Sulindac,MESH:D002761,Cholangitis
D013467,Sulindac,MESH:D002769,Cholelithiasis
D013467,Sulindac,MESH:D002779,Cholestasis
D013467,Sulindac,MESH:D003110,Colonic Neoplasms
D013467,Sulindac,MESH:D003693,Delirium
D013467,Sulindac,MESH:D003711,Demyelinating Diseases
D013467,Sulindac,MESH:D003929,Diabetic Neuropathies
D013467,Sulindac,MESH:D003930,Diabetic Retinopathy
D013467,Sulindac,MESH:D004342,Drug Hypersensitivity
D013467,Sulindac,MESH:D004417,Dyspnea
D013467,Sulindac,MESH:D004715,Endometriosis
D013467,Sulindac,MESH:D004802,Eosinophilia
D013467,Sulindac,MESH:D004938,Esophageal Neoplasms
D013467,Sulindac,MESH:D005076,Exanthema
D013467,Sulindac,MESH:D005094,Exophthalmos
D013467,Sulindac,MESH:D005207,Fasciculation
D013467,Sulindac,MESH:D005234,Fatty Liver
D013467,Sulindac,MESH:D005334,Fever
D013467,Sulindac,MESH:D005483,Flushing
D013467,Sulindac,MESH:D005764,Gastroesophageal Reflux
D013467,Sulindac,MESH:D006212,Hallucinations
D013467,Sulindac,MESH:D006261,Headache
D013467,Sulindac,MESH:D006505,Hepatitis
D013467,Sulindac,MESH:D006529,Hepatomegaly
D013467,Sulindac,MESH:D006947,Hyperkalemia
D013467,Sulindac,MESH:D006973,Hypertension
D013467,Sulindac,MESH:D007035,Hypothermia
D013467,Sulindac,MESH:D007249,Inflammation
D013467,Sulindac,MESH:D007414,Intestinal Neoplasms
D013467,Sulindac,MESH:D007417,Intestinal Polyps
D013467,Sulindac,MESH:D007565,Jaundice
D013467,Sulindac,MESH:D007676,"Kidney Failure, Chronic"
D013467,Sulindac,MESH:D007681,Kidney Papillary Necrosis
D013467,Sulindac,MESH:D008105,"Liver Cirrhosis, Biliary"
D013467,Sulindac,MESH:D008107,Liver Diseases
D013467,Sulindac,MESH:D008175,Lung Neoplasms
D013467,Sulindac,MESH:D008545,Melanoma
D013467,Sulindac,MESH:D008569,Memory Disorders
D013467,Sulindac,MESH:D008580,Meningism
D013467,Sulindac,MESH:D008582,"Meningitis, Aseptic"
D013467,Sulindac,MESH:D008947,Mixed Connective Tissue Disease
D013467,Sulindac,MESH:D009120,Muscle Cramp
D013467,Sulindac,MESH:D009135,Muscular Diseases
D013467,Sulindac,MESH:D009325,Nausea
D013467,Sulindac,MESH:D009374,"Neoplasms, Experimental"
D013467,Sulindac,MESH:D009395,"Nephritis, Interstitial"
D013467,Sulindac,MESH:D009397,Nephrocalcinosis
D013467,Sulindac,MESH:D009404,Nephrotic Syndrome
D013467,Sulindac,MESH:D010003,Osteoarthritis
D013467,Sulindac,MESH:D010146,Pain
D013467,Sulindac,MESH:D010190,Pancreatic Neoplasms
D013467,Sulindac,MESH:D010195,Pancreatitis
D013467,Sulindac,MESH:D010198,Pancytopenia
D013467,Sulindac,MESH:D010292,Paresthesia
D013467,Sulindac,MESH:D010523,Peripheral Nervous System Diseases
D013467,Sulindac,MESH:D011125,Adenomatous Polyposis Coli
D013467,Sulindac,MESH:D011230,Precancerous Conditions
D013467,Sulindac,MESH:D011537,Pruritus
D013467,Sulindac,MESH:D011605,"Psychoses, Substance-Induced"
D013467,Sulindac,MESH:D012216,Rheumatic Diseases
D013467,Sulindac,MESH:D012640,Seizures
D013467,Sulindac,MESH:D013262,Stevens-Johnson Syndrome
D013467,Sulindac,MESH:D014594,Uterine Neoplasms
D013467,Sulindac,MESH:D014786,Vision Disorders
D013467,Sulindac,MESH:D014839,Vomiting
D013467,Sulindac,MESH:D015179,Colorectal Neoplasms
D013467,Sulindac,MESH:D018221,"Fibromatosis, Abdominal"
D013467,Sulindac,MESH:D018222,"Fibromatosis, Aggressive"
D013467,Sulindac,MESH:D018256,Adenomatous Polyps
D013467,Sulindac,MESH:D018771,Arthralgia
D013467,Sulindac,MESH:D018908,Muscle Weakness
D013467,Sulindac,MESH:D019636,Neurodegenerative Diseases
D013467,Sulindac,MESH:D020795,Photophobia
D013467,Sulindac,MESH:D023341,Chills
D013467,Sulindac,MESH:D034381,Hearing Loss
D013467,Sulindac,MESH:D041781,"Jaundice, Obstructive"
D013467,Sulindac,MESH:D051437,Renal Insufficiency
D013467,Sulindac,MESH:D056486,Chemical and Drug Induced Liver Injury
D013467,Sulindac,MESH:D058186,Acute Kidney Injury
C004639,cyclothiazide,MESH:D006973,Hypertension
C004639,cyclothiazide,MESH:D007008,Hypokalemia
C004639,cyclothiazide,MESH:D012640,Seizures
D009254,Nafcillin,MESH:D000038,Abscess
D009254,Nafcillin,MESH:D000471,Alkalosis
D009254,Nafcillin,MESH:D000744,"Anemia, Hemolytic, Autoimmune"
D009254,Nafcillin,MESH:D001170,"Arthritis, Infectious"
D009254,Nafcillin,MESH:D001424,Bacterial Infections
D009254,Nafcillin,MESH:D002780,"Cholestasis, Intrahepatic"
D009254,Nafcillin,MESH:D003875,Drug Eruptions
D009254,Nafcillin,MESH:D004696,Endocarditis
D009254,Nafcillin,MESH:D004697,"Endocarditis, Bacterial"
D009254,Nafcillin,MESH:D005076,Exanthema
D009254,Nafcillin,MESH:D006192,Haemophilus Infections
D009254,Nafcillin,MESH:D006417,Hematuria
D009254,Nafcillin,MESH:D007008,Hypokalemia
D009254,Nafcillin,MESH:D007674,Kidney Diseases
D009254,Nafcillin,MESH:D007970,Leukopenia
D009254,Nafcillin,MESH:D008583,"Meningitis, Haemophilus"
D009254,Nafcillin,MESH:D009395,"Nephritis, Interstitial"
D009254,Nafcillin,MESH:D009503,Neutropenia
D009254,Nafcillin,MESH:D010019,Osteomyelitis
D009254,Nafcillin,MESH:D010146,Pain
D009254,Nafcillin,MESH:D010689,Phlebitis
D009254,Nafcillin,MESH:D011023,"Pneumonia, Staphylococcal"
D009254,Nafcillin,MESH:D011183,Postoperative Complications
D009254,Nafcillin,MESH:D011507,Proteinuria
D009254,Nafcillin,MESH:D011552,Pseudomonas Infections
D009254,Nafcillin,MESH:D012640,Seizures
D009254,Nafcillin,MESH:D012817,"Signs and Symptoms, Digestive"
D009254,Nafcillin,MESH:D013203,Staphylococcal Infections
D009254,Nafcillin,MESH:D014555,Urination Disorders
D009254,Nafcillin,MESH:D016470,Bacteremia
D009254,Nafcillin,MESH:D016920,"Meningitis, Bacterial"
D009254,Nafcillin,MESH:D018805,Sepsis
D009254,Nafcillin,MESH:D051437,Renal Insufficiency
D009254,Nafcillin,MESH:D053099,Azotemia
D009254,Nafcillin,MESH:D056486,Chemical and Drug Induced Liver Injury
D009254,Nafcillin,MESH:D064420,Drug-Related Side Effects and Adverse Reactions
D002738,Chloroquine,MESH:C536522,Vacuolar myopathy
D002738,Chloroquine,MESH:D000014,"Abnormalities, Drug-Induced"
D002738,Chloroquine,MESH:D000647,Amnesia
D002738,Chloroquine,MESH:D000741,"Anemia, Aplastic"
D002738,Chloroquine,MESH:D000743,"Anemia, Hemolytic"
D002738,Chloroquine,MESH:D000749,"Anemia, Megaloblastic"
D002738,Chloroquine,MESH:D000799,Angioedema
D002738,Chloroquine,MESH:D000860,Hypoxia
D002738,Chloroquine,MESH:D001145,"Arrhythmias, Cardiac"
D002738,Chloroquine,MESH:D001168,Arthritis
D002738,Chloroquine,MESH:D001171,"Arthritis, Juvenile"
D002738,Chloroquine,MESH:D001172,"Arthritis, Rheumatoid"
D002738,Chloroquine,MESH:D001480,Basal Ganglia Diseases
D002738,Chloroquine,MESH:D001714,Bipolar Disorder
D002738,Chloroquine,MESH:D001766,Blindness
D002738,Chloroquine,MESH:D001927,Brain Diseases
D002738,Chloroquine,MESH:D001943,Breast Neoplasms
D002738,Chloroquine,MESH:D002037,Bundle-Branch Block
D002738,Chloroquine,MESH:D002286,"Carcinoma, Ehrlich Tumor"
D002738,Chloroquine,MESH:D002312,"Cardiomyopathy, Hypertrophic"
D002738,Chloroquine,MESH:D002313,"Cardiomyopathy, Restrictive"
D002738,Chloroquine,MESH:D002375,Catalepsy
D002738,Chloroquine,MESH:D002494,Central Nervous System Infections
D002738,Chloroquine,MESH:D003117,Color Vision Defects
D002738,Chloroquine,MESH:D003128,Coma
D002738,Chloroquine,MESH:D003240,Connective Tissue Diseases
D002738,Chloroquine,MESH:D003316,Corneal Diseases
D002738,Chloroquine,MESH:D003693,Delirium
D002738,Chloroquine,MESH:D003711,Demyelinating Diseases
D002738,Chloroquine,MESH:D003866,Depressive Disorder
D002738,Chloroquine,MESH:D003872,Dermatitis
D002738,Chloroquine,MESH:D003873,"Dermatitis, Exfoliative"
D002738,Chloroquine,MESH:D004172,Diplopia
D002738,Chloroquine,MESH:D004195,"Disease Models, Animal"
D002738,Chloroquine,MESH:D004244,Dizziness
D002738,Chloroquine,MESH:D004417,Dyspnea
D002738,Chloroquine,MESH:D004421,Dystonia
D002738,Chloroquine,MESH:D004427,Ear Diseases
D002738,Chloroquine,MESH:D004830,"Epilepsy, Tonic-Clonic"
D002738,Chloroquine,MESH:D005128,Eye Diseases
D002738,Chloroquine,MESH:D005221,Fatigue
D002738,Chloroquine,MESH:D005234,Fatty Liver
D002738,Chloroquine,MESH:D005317,Fetal Growth Retardation
D002738,Chloroquine,MESH:D005767,Gastrointestinal Diseases
D002738,Chloroquine,MESH:D005909,Glioblastoma
D002738,Chloroquine,MESH:D006212,Hallucinations
D002738,Chloroquine,MESH:D006261,Headache
D002738,Chloroquine,MESH:D006311,Hearing Disorders
D002738,Chloroquine,MESH:D006323,Heart Arrest
D002738,Chloroquine,MESH:D006327,Heart Block
D002738,Chloroquine,MESH:D006331,Heart Diseases
D002738,Chloroquine,MESH:D006332,Cardiomegaly
D002738,Chloroquine,MESH:D006333,Heart Failure
D002738,Chloroquine,MESH:D006461,Hemolysis
D002738,Chloroquine,MESH:D006505,Hepatitis
D002738,Chloroquine,MESH:D006934,Hypercalcemia
D002738,Chloroquine,MESH:D007003,Hypoglycemia
D002738,Chloroquine,MESH:D007008,Hypokalemia
D002738,Chloroquine,MESH:D007022,Hypotension
D002738,Chloroquine,MESH:D007024,"Hypotension, Orthostatic"
D002738,Chloroquine,MESH:D007249,Inflammation
D002738,Chloroquine,MESH:D007634,Keratitis
D002738,Chloroquine,MESH:D007918,Leprosy
D002738,Chloroquine,MESH:D008064,Lipidoses
D002738,Chloroquine,MESH:D008101,"Liver Abscess, Amebic"
D002738,Chloroquine,MESH:D008133,Long QT Syndrome
D002738,Chloroquine,MESH:D008178,"Lupus Erythematosus, Cutaneous"
D002738,Chloroquine,MESH:D008179,"Lupus Erythematosus, Discoid"
D002738,Chloroquine,MESH:D008180,"Lupus Erythematosus, Systemic"
D002738,Chloroquine,MESH:D008269,Macular Edema
D002738,Chloroquine,MESH:D008288,Malaria
D002738,Chloroquine,MESH:D008708,Methemoglobinemia
D002738,Chloroquine,MESH:D009133,Muscular Atrophy
D002738,Chloroquine,MESH:D009135,Muscular Diseases
D002738,Chloroquine,MESH:D009140,Musculoskeletal Diseases
D002738,Chloroquine,MESH:D009157,Myasthenia Gravis
D002738,Chloroquine,MESH:D009202,Cardiomyopathies
D002738,Chloroquine,MESH:D009325,Nausea
D002738,Chloroquine,MESH:D009336,Necrosis
D002738,Chloroquine,MESH:D009400,Nephrosclerosis
D002738,Chloroquine,MESH:D009422,Nervous System Diseases
D002738,Chloroquine,MESH:D009436,Neural Tube Defects
D002738,Chloroquine,MESH:D009468,Neuromuscular Diseases
D002738,Chloroquine,MESH:D010146,Pain
D002738,Chloroquine,MESH:D010198,Pancytopenia
D002738,Chloroquine,MESH:D010211,Papilledema
D002738,Chloroquine,MESH:D010273,"Parasitic Diseases, Animal"
D002738,Chloroquine,MESH:D010291,Paresis
D002738,Chloroquine,MESH:D010523,Peripheral Nervous System Diseases
D002738,Chloroquine,MESH:D011041,Poisoning
D002738,Chloroquine,MESH:D011115,Polyneuropathies
D002738,Chloroquine,MESH:D011297,Prenatal Exposure Delayed Effects
D002738,Chloroquine,MESH:D011537,Pruritus
D002738,Chloroquine,MESH:D011605,"Psychoses, Substance-Induced"
D002738,Chloroquine,MESH:D011618,Psychotic Disorders
D002738,Chloroquine,MESH:D011693,Purpura
D002738,Chloroquine,MESH:D012021,"Reflex, Abnormal"
D002738,Chloroquine,MESH:D012164,Retinal Diseases
D002738,Chloroquine,MESH:D012216,Rheumatic Diseases
D002738,Chloroquine,MESH:D012507,Sarcoidosis
D002738,Chloroquine,MESH:D012607,Scotoma
D002738,Chloroquine,MESH:D012640,Seizures
D002738,Chloroquine,MESH:D012770,"Shock, Cardiogenic"
D002738,Chloroquine,MESH:D012871,Skin Diseases
D002738,Chloroquine,MESH:D012893,Sleep Wake Disorders
D002738,Chloroquine,MESH:D013226,Status Epilepticus
D002738,Chloroquine,MESH:D013575,Syncope
D002738,Chloroquine,MESH:D014522,Urethral Diseases
D002738,Chloroquine,MESH:D014693,Ventricular Fibrillation
D002738,Chloroquine,MESH:D014786,Vision Disorders
D002738,Chloroquine,MESH:D014839,Vomiting
D002738,Chloroquine,MESH:D015431,Weight Loss
D002738,Chloroquine,MESH:D015470,"Leukemia, Myeloid, Acute"
D002738,Chloroquine,MESH:D016171,Torsades de Pointes
D002738,Chloroquine,MESH:D016778,"Malaria, Falciparum"
D002738,Chloroquine,MESH:D016780,"Malaria, Vivax"
D002738,Chloroquine,MESH:D017118,"Porphyria, Acute Intermittent"
D002738,Chloroquine,MESH:D017180,"Tachycardia, Ventricular"
D002738,Chloroquine,MESH:D017454,"Dermatitis, Photoallergic"
D002738,Chloroquine,MESH:D017495,Hyperpigmentation
D002738,Chloroquine,MESH:D017520,Mucinoses
D002738,Chloroquine,MESH:D018366,"Vasculitis, Leukocytoclastic, Cutaneous"
D002738,Chloroquine,MESH:D018512,Parasitemia
D002738,Chloroquine,MESH:D018908,Muscle Weakness
D002738,Chloroquine,MESH:D019954,Neurobehavioral Manifestations
D002738,Chloroquine,MESH:D019964,Mood Disorders
D002738,Chloroquine,MESH:D019966,Substance-Related Disorders
D002738,Chloroquine,MESH:D020233,"Gait Disorders, Neurologic"
D002738,Chloroquine,MESH:D020257,Ventricular Remodeling
D002738,Chloroquine,MESH:D020511,Neuromuscular Junction Diseases
D002738,Chloroquine,MESH:D020879,Neuromuscular Manifestations
D002738,Chloroquine,MESH:D034381,Hearing Loss
D002738,Chloroquine,MESH:D049188,Prenatal Injuries
D002738,Chloroquine,MESH:D051437,Renal Insufficiency
D002738,Chloroquine,MESH:D054537,Atrioventricular Block
D002738,Chloroquine,MESH:D056486,Chemical and Drug Induced Liver Injury
D002738,Chloroquine,MESH:D058186,Acute Kidney Injury
D002738,Chloroquine,MESH:D062787,Drug Overdose
D002738,Chloroquine,MESH:D064420,Drug-Related Side Effects and Adverse Reactions
D005000,Ethionamide,MESH:D001523,Mental Disorders
D005000,Ethionamide,MESH:D001927,Brain Diseases
D005000,Ethionamide,MESH:D005234,Fatty Liver
D005000,Ethionamide,MESH:D005767,Gastrointestinal Diseases
D005000,Ethionamide,MESH:D007177,Inappropriate ADH Syndrome
D005000,Ethionamide,MESH:D012019,Reflex Sympathetic Dystrophy
D005000,Ethionamide,MESH:D014376,Tuberculosis
D005000,Ethionamide,MESH:D015440,"Leprosy, Lepromatous"
D005000,Ethionamide,MESH:D018088,"Tuberculosis, Multidrug-Resistant"
D005000,Ethionamide,MESH:D056486,Chemical and Drug Induced Liver Injury
D008680,Metaraminol,MESH:D000788,"Angina Pectoris, Variant"
D008680,Metaraminol,MESH:D001002,Anuria
D008680,Metaraminol,MESH:D002637,Chest Pain
D008680,Metaraminol,MESH:D004827,Epilepsy
D008680,Metaraminol,MESH:D006261,Headache
D008680,Metaraminol,MESH:D006973,Hypertension
D008680,Metaraminol,MESH:D007022,Hypotension
D008680,Metaraminol,MESH:D008580,Meningism
D008680,Metaraminol,MESH:D009203,Myocardial Infarction
D008680,Metaraminol,MESH:D011317,Priapism
D008680,Metaraminol,MESH:D011654,Pulmonary Edema
D008680,Metaraminol,MESH:D012769,Shock
D008680,Metaraminol,MESH:D013614,"Tachycardia, Paroxysmal"
D008680,Metaraminol,MESH:D018487,"Ventricular Dysfunction, Left"
D002077,Butorphanol,MESH:D001008,Anxiety Disorders
D002077,Butorphanol,MESH:D001649,Bile Duct Diseases
D002077,Butorphanol,MESH:D002779,Cholestasis
D002077,Butorphanol,MESH:D003221,Confusion
D002077,Butorphanol,MESH:D004244,Dizziness
D002077,Butorphanol,MESH:D006930,Hyperalgesia
D002077,Butorphanol,MESH:D007022,Hypotension
D002077,Butorphanol,MESH:D009135,Muscular Diseases
D002077,Butorphanol,MESH:D009325,Nausea
D002077,Butorphanol,MESH:D010146,Pain
D002077,Butorphanol,MESH:D010149,"Pain, Postoperative"
D002077,Butorphanol,MESH:D010264,Paraplegia
D002077,Butorphanol,MESH:D011595,Psychomotor Agitation
D002077,Butorphanol,MESH:D012131,Respiratory Insufficiency
D002077,Butorphanol,MESH:D013375,Substance Withdrawal Syndrome
D002077,Butorphanol,MESH:D013610,Tachycardia
D002077,Butorphanol,MESH:D013616,"Tachycardia, Sinus"
D002077,Butorphanol,MESH:D015877,Miosis
D002077,Butorphanol,MESH:D048949,Labor Pain
D017298,Bisoprolol,MESH:D000787,Angina Pectoris
D017298,Bisoprolol,MESH:D001247,Asthenia
D017298,Bisoprolol,MESH:D001281,Atrial Fibrillation
D017298,Bisoprolol,MESH:D001919,Bradycardia
D017298,Bisoprolol,MESH:D002546,"Ischemic Attack, Transient"
D017298,Bisoprolol,MESH:D003967,Diarrhea
D017298,Bisoprolol,MESH:D004417,Dyspnea
D017298,Bisoprolol,MESH:D006333,Heart Failure
D017298,Bisoprolol,MESH:D006973,Hypertension
D017298,Bisoprolol,MESH:D007008,Hypokalemia
D017298,Bisoprolol,MESH:D007511,Ischemia
D017298,Bisoprolol,MESH:D008133,Long QT Syndrome
D017298,Bisoprolol,MESH:D008881,Migraine Disorders
D017298,Bisoprolol,MESH:D009202,Cardiomyopathies
D017298,Bisoprolol,MESH:D009203,Myocardial Infarction
D017298,Bisoprolol,MESH:D011183,Postoperative Complications
D017298,Bisoprolol,MESH:D011782,Quadriplegia
D017298,Bisoprolol,MESH:D012893,Sleep Wake Disorders
D017298,Bisoprolol,MESH:D013610,Tachycardia
D017298,Bisoprolol,MESH:D014555,Urination Disorders
D017298,Bisoprolol,MESH:D015746,Abdominal Pain
D017298,Bisoprolol,MESH:D016171,Torsades de Pointes
D017298,Bisoprolol,MESH:D016491,Peripheral Vascular Diseases
D017298,Bisoprolol,MESH:D016757,"Death, Sudden, Cardiac"
D017298,Bisoprolol,MESH:D018754,Ventricular Dysfunction
D017298,Bisoprolol,MESH:D018879,Ventricular Premature Complexes
D017298,Bisoprolol,MESH:D020257,Ventricular Remodeling
D017298,Bisoprolol,MESH:D054972,Postural Orthostatic Tachycardia Syndrome
D017298,Bisoprolol,MESH:D058186,Acute Kidney Injury
D000655,Amodiaquine,MESH:D000380,Agranulocytosis
D000655,Amodiaquine,MESH:D000855,Anorexia
D000655,Amodiaquine,MESH:D001919,Bradycardia
D000655,Amodiaquine,MESH:D002375,Catalepsy
D000655,Amodiaquine,MESH:D003229,Conjunctival Diseases
D000655,Amodiaquine,MESH:D003967,Diarrhea
D000655,Amodiaquine,MESH:D005334,Fever
D000655,Amodiaquine,MESH:D006940,Hyperemia
D000655,Amodiaquine,MESH:D007565,Jaundice
D000655,Amodiaquine,MESH:D008288,Malaria
D000655,Amodiaquine,MESH:D009069,Movement Disorders
D000655,Amodiaquine,MESH:D009325,Nausea
D000655,Amodiaquine,MESH:D009422,Nervous System Diseases
D000655,Amodiaquine,MESH:D009468,Neuromuscular Diseases
D000655,Amodiaquine,MESH:D009503,Neutropenia
D000655,Amodiaquine,MESH:D014839,Vomiting
D000655,Amodiaquine,MESH:D016778,"Malaria, Falciparum"
D000655,Amodiaquine,MESH:D018908,Muscle Weakness
D000655,Amodiaquine,MESH:D053609,Lethargy
D000655,Amodiaquine,MESH:D056486,Chemical and Drug Induced Liver Injury
D005664,Furazolidone,MESH:D000740,Anemia
D005664,Furazolidone,MESH:D001201,Ascites
D005664,Furazolidone,MESH:D001424,Bacterial Infections
D005664,Furazolidone,MESH:D002311,"Cardiomyopathy, Dilated"
D005664,Furazolidone,MESH:D002418,Cattle Diseases
D005664,Furazolidone,MESH:D004108,"Dilatation, Pathologic"
D005664,Furazolidone,MESH:D004716,Endometritis
D005664,Furazolidone,MESH:D005873,Giardiasis
D005664,Furazolidone,MESH:D006332,Cardiomegaly
D005664,Furazolidone,MESH:D007565,Jaundice
D005664,Furazolidone,MESH:D009202,Cardiomyopathies
D005664,Furazolidone,MESH:D010523,Peripheral Nervous System Diseases
D005664,Furazolidone,MESH:D011645,Puerperal Infection
D005664,Furazolidone,MESH:D012640,Seizures
D005664,Furazolidone,MESH:D014103,Torticollis
D005664,Furazolidone,MESH:D016481,Helicobacter Infections
D005664,Furazolidone,MESH:D018908,Muscle Weakness
D005664,Furazolidone,MESH:D019964,Mood Disorders
D005664,Furazolidone,MESH:D034141,Hypoalbuminemia
D005664,Furazolidone,MESH:D056486,Chemical and Drug Induced Liver Injury
D017828,Rifabutin,MESH:D000163,Acquired Immunodeficiency Syndrome
D017828,Rifabutin,MESH:D007177,Inappropriate ADH Syndrome
D017828,Rifabutin,MESH:D007970,Leukopenia
D017828,Rifabutin,MESH:D014397,"Tuberculosis, Pulmonary"
D017828,Rifabutin,MESH:D014605,Uveitis
D017828,Rifabutin,MESH:D015270,Mycobacterium avium-intracellulare Infection
D017828,Rifabutin,MESH:D015864,Panuveitis
D017828,Rifabutin,MESH:D031300,Retinal Vasculitis
C062766,candoxatril,MESH:D003925,Diabetic Angiopathies
C062766,candoxatril,MESH:D003929,Diabetic Neuropathies
C062766,candoxatril,MESH:D006937,Hypercholesterolemia
C062766,candoxatril,MESH:D010523,Peripheral Nervous System Diseases
C062766,candoxatril,MESH:D016491,Peripheral Vascular Diseases
C005731,paramethadione,MESH:D000014,"Abnormalities, Drug-Induced"
C005731,paramethadione,MESH:D009404,Nephrotic Syndrome
D003707,Demeclocycline,MESH:D001991,Bronchitis
D003707,Demeclocycline,MESH:D006948,Hyperkinesis
D003707,Demeclocycline,MESH:D007010,Hyponatremia
D003707,Demeclocycline,MESH:D007177,Inappropriate ADH Syndrome
D003707,Demeclocycline,MESH:D009325,Nausea
D003707,Demeclocycline,MESH:D010787,Photosensitivity Disorders
D003707,Demeclocycline,MESH:D011141,Polyuria
D003707,Demeclocycline,MESH:D014555,Urination Disorders
D003707,Demeclocycline,MESH:D014839,Vomiting
D003707,Demeclocycline,MESH:D015431,Weight Loss
D003707,Demeclocycline,MESH:D015746,Abdominal Pain
D003707,Demeclocycline,MESH:D017484,"Dermatitis, Phototoxic"
D003707,Demeclocycline,MESH:D017674,Hypophosphatemia
D003707,Demeclocycline,MESH:D018500,"Diabetes Insipidus, Nephrogenic"
D003707,Demeclocycline,MESH:D020896,Hypovolemia
D003707,Demeclocycline,MESH:D051437,Renal Insufficiency
D003707,Demeclocycline,MESH:D053099,Azotemia
D003707,Demeclocycline,MESH:D053158,Nocturia
D003707,Demeclocycline,MESH:D058186,Acute Kidney Injury
D000068877,Imatinib Mesylate,MESH:D000015,"Abnormalities, Multiple"
D000068877,Imatinib Mesylate,MESH:D000022,"Abortion, Spontaneous"
D000068877,Imatinib Mesylate,MESH:D000740,Anemia
D000068877,Imatinib Mesylate,MESH:D001008,Anxiety Disorders
D000068877,Imatinib Mesylate,MESH:D001752,Blast Crisis
D000068877,Imatinib Mesylate,MESH:D001859,Bone Neoplasms
D000068877,Imatinib Mesylate,MESH:D001943,Breast Neoplasms
D000068877,Imatinib Mesylate,MESH:D003967,Diarrhea
D000068877,Imatinib Mesylate,MESH:D004487,Edema
D000068877,Imatinib Mesylate,MESH:D004802,Eosinophilia
D000068877,Imatinib Mesylate,MESH:D005076,Exanthema
D000068877,Imatinib Mesylate,MESH:D005198,Fanconi Syndrome
D000068877,Imatinib Mesylate,MESH:D005770,Gastrointestinal Neoplasms
D000068877,Imatinib Mesylate,MESH:D005910,Glioma
D000068877,Imatinib Mesylate,MESH:D005921,Glomerulonephritis
D000068877,Imatinib Mesylate,MESH:D006319,"Hearing Loss, Sensorineural"
D000068877,Imatinib Mesylate,MESH:D006331,Heart Diseases
D000068877,Imatinib Mesylate,MESH:D006333,Heart Failure
D000068877,Imatinib Mesylate,MESH:D006505,Hepatitis
D000068877,Imatinib Mesylate,MESH:D006996,Hypocalcemia
D000068877,Imatinib Mesylate,MESH:D007938,Leukemia
D000068877,Imatinib Mesylate,MESH:D007942,"Leukemia, Experimental"
D000068877,Imatinib Mesylate,MESH:D007951,"Leukemia, Myeloid"
D000068877,Imatinib Mesylate,MESH:D008103,Liver Cirrhosis
D000068877,Imatinib Mesylate,MESH:D008106,"Liver Cirrhosis, Experimental"
D000068877,Imatinib Mesylate,MESH:D008107,Liver Diseases
D000068877,Imatinib Mesylate,MESH:D008133,Long QT Syndrome
D000068877,Imatinib Mesylate,MESH:D008654,Mesothelioma
D000068877,Imatinib Mesylate,MESH:D009120,Muscle Cramp
D000068877,Imatinib Mesylate,MESH:D009137,"Muscular Dystrophy, Animal"
D000068877,Imatinib Mesylate,MESH:D009325,Nausea
D000068877,Imatinib Mesylate,MESH:D009336,Necrosis
D000068877,Imatinib Mesylate,MESH:D009362,Neoplasm Metastasis
D000068877,Imatinib Mesylate,MESH:D009369,Neoplasms
D000068877,Imatinib Mesylate,MESH:D009376,"Neoplasms, Hormone-Dependent"
D000068877,Imatinib Mesylate,MESH:D010014,Osteolysis
D000068877,Imatinib Mesylate,MESH:D010022,Osteopetrosis
D000068877,Imatinib Mesylate,MESH:D010523,Peripheral Nervous System Diseases
D000068877,Imatinib Mesylate,MESH:D011471,Prostatic Neoplasms
D000068877,Imatinib Mesylate,MESH:D011507,Proteinuria
